geo,year,unit,leg_stat,citizen,value
Austria,2023,P_HTHAB,PER_SUSP,NAT,1971.36
Belgium,2008,NR,PER_CNV,NAT,
Belgium,2008,NR,PER_PRSC,NAT,456573.0
Belgium,2008,NR,PER_SUSP,NAT,158135.0
Belgium,2008,P_HTHAB,PER_CNV,NAT,
Belgium,2008,P_HTHAB,PER_PRSC,NAT,4280.29
Belgium,2008,P_HTHAB,PER_SUSP,NAT,1482.49
Belgium,2009,NR,PER_CNV,NAT,
Belgium,2009,NR,PER_PRSC,NAT,467799.0
Belgium,2009,NR,PER_SUSP,NAT,162587.0
Belgium,2009,P_HTHAB,PER_CNV,NAT,
Belgium,2009,P_HTHAB,PER_PRSC,NAT,4350.37
Belgium,2009,P_HTHAB,PER_SUSP,NAT,1512.0
Belgium,2010,NR,PER_CNV,NAT,114277.0
Belgium,2010,NR,PER_PRSC,NAT,465287.0
Belgium,2010,NR,PER_SUSP,NAT,160099.0
Belgium,2010,P_HTHAB,PER_CNV,NAT,1054.23
Belgium,2010,P_HTHAB,PER_PRSC,NAT,4292.35
Belgium,2010,P_HTHAB,PER_SUSP,NAT,1476.94
Belgium,2011,NR,PER_CNV,NAT,113046.0
Belgium,2011,NR,PER_PRSC,NAT,459335.0
Belgium,2011,NR,PER_SUSP,NAT,160718.0
Belgium,2011,P_HTHAB,PER_CNV,NAT,1027.63
Belgium,2011,P_HTHAB,PER_PRSC,NAT,4175.53
Belgium,2011,P_HTHAB,PER_SUSP,NAT,1460.99
Belgium,2012,NR,PER_CNV,NAT,126993.0
Belgium,2012,NR,PER_PRSC,NAT,419445.0
Belgium,2012,NR,PER_SUSP,NAT,150961.0
Belgium,2012,P_HTHAB,PER_CNV,NAT,1144.61
Belgium,2012,P_HTHAB,PER_PRSC,NAT,3780.54
Belgium,2012,P_HTHAB,PER_SUSP,NAT,1360.64
Belgium,2013,NR,PER_CNV,NAT,105585.0
Belgium,2013,NR,PER_PRSC,NAT,410810.0
Belgium,2013,NR,PER_SUSP,NAT,147650.0
Belgium,2013,P_HTHAB,PER_CNV,NAT,945.96
Belgium,2013,P_HTHAB,PER_PRSC,NAT,3680.55
Belgium,2013,P_HTHAB,PER_SUSP,NAT,1322.83
Belgium,2014,NR,PER_CNV,NAT,85360.0
Belgium,2014,NR,PER_PRSC,NAT,411825.0
Belgium,2014,NR,PER_SUSP,NAT,148574.0
Belgium,2014,P_HTHAB,PER_CNV,NAT,763.45
Belgium,2014,P_HTHAB,PER_PRSC,NAT,3683.31
Belgium,2014,P_HTHAB,PER_SUSP,NAT,1328.83
Belgium,2015,NR,PER_CNV,NAT,94167.0
Belgium,2015,NR,PER_PRSC,NAT,401708.0
Belgium,2015,NR,PER_SUSP,NAT,110078.0
Belgium,2015,P_HTHAB,PER_CNV,NAT,837.99
Belgium,2015,P_HTHAB,PER_PRSC,NAT,3574.78
Belgium,2015,P_HTHAB,PER_SUSP,NAT,979.58
Belgium,2016,NR,PER_CNV,NAT,
Belgium,2016,NR,PER_PRSC,NAT,387156.0
Belgium,2016,NR,PER_SUSP,NAT,122484.0
Belgium,2016,P_HTHAB,PER_CNV,NAT,
Belgium,2016,P_HTHAB,PER_PRSC,NAT,3422.79
Belgium,2016,P_HTHAB,PER_SUSP,NAT,1082.86
Belgium,2017,NR,PER_CNV,NAT,172333.0
Belgium,2017,NR,PER_PRSC,NAT,383543.0
Belgium,2017,NR,PER_SUSP,NAT,124616.0
Belgium,2017,P_HTHAB,PER_CNV,NAT,1518.12
Belgium,2017,P_HTHAB,PER_PRSC,NAT,3378.72
Belgium,2017,P_HTHAB,PER_SUSP,NAT,1097.77
Belgium,2018,NR,PER_CNV,NAT,164218.0
Belgium,2018,NR,PER_PRSC,NAT,388273.0
Belgium,2018,NR,PER_SUSP,NAT,125730.0
Belgium,2018,P_HTHAB,PER_CNV,NAT,1440.69
Belgium,2018,P_HTHAB,PER_PRSC,NAT,3406.33
Belgium,2018,P_HTHAB,PER_SUSP,NAT,1103.03
Belgium,2019,NR,PER_CNV,NAT,146013.0
Belgium,2019,NR,PER_PRSC,NAT,416852.0
Belgium,2019,NR,PER_SUSP,NAT,128903.0
Belgium,2019,P_HTHAB,PER_CNV,NAT,1274.61
Belgium,2019,P_HTHAB,PER_PRSC,NAT,3638.87
Belgium,2019,P_HTHAB,PER_SUSP,NAT,1125.25
Belgium,2020,NR,PER_CNV,NAT,114564.0
Belgium,2020,NR,PER_PRSC,NAT,489535.0
Belgium,2020,NR,PER_SUSP,NAT,201931.0
Belgium,2020,P_HTHAB,PER_CNV,NAT,994.27
Belgium,2020,P_HTHAB,PER_PRSC,NAT,4248.54
Belgium,2020,P_HTHAB,PER_SUSP,NAT,1752.5
Belgium,2021,NR,PER_CNV,NAT,
Belgium,2021,NR,PER_PRSC,NAT,466154.0
Belgium,2021,NR,PER_SUSP,NAT,151166.0
Belgium,2021,P_HTHAB,PER_CNV,NAT,
Belgium,2021,P_HTHAB,PER_PRSC,NAT,4034.3
Belgium,2021,P_HTHAB,PER_SUSP,NAT,1308.26
Belgium,2022,NR,PER_CNV,NAT,
Belgium,2022,NR,PER_PRSC,NAT,429120.0
Belgium,2022,NR,PER_SUSP,NAT,120991.0
Belgium,2022,P_HTHAB,PER_CNV,NAT,
Belgium,2022,P_HTHAB,PER_PRSC,NAT,3693.7
Belgium,2022,P_HTHAB,PER_SUSP,NAT,1041.44
Belgium,2023,NR,PER_CNV,NAT,
Belgium,2023,NR,PER_PRSC,NAT,430599.0
Belgium,2023,NR,PER_SUSP,NAT,116081.0
Belgium,2023,P_HTHAB,PER_CNV,NAT,
Belgium,2023,P_HTHAB,PER_PRSC,NAT,3666.92
Belgium,2023,P_HTHAB,PER_SUSP,NAT,988.53
Bosnia and Herzegovina,2008,NR,PER_CNV,NAT,
Bosnia and Herzegovina,2008,NR,PER_PRSC,NAT,20935.0
Bosnia and Herzegovina,2008,NR,PER_SUSP,NAT,
Bosnia and Herzegovina,2008,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2008,P_HTHAB,PER_PRSC,NAT,544.64
Bosnia and Herzegovina,2008,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2009,NR,PER_CNV,NAT,
Bosnia and Herzegovina,2009,NR,PER_PRSC,NAT,19253.0
Bosnia and Herzegovina,2009,NR,PER_SUSP,NAT,
Bosnia and Herzegovina,2009,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2009,P_HTHAB,PER_PRSC,NAT,500.86
Bosnia and Herzegovina,2009,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2010,NR,PER_CNV,NAT,
Bosnia and Herzegovina,2010,NR,PER_PRSC,NAT,19353.0
Bosnia and Herzegovina,2010,NR,PER_SUSP,NAT,13338.0
Bosnia and Herzegovina,2010,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2010,P_HTHAB,PER_PRSC,NAT,503.45
Bosnia and Herzegovina,2010,P_HTHAB,PER_SUSP,NAT,346.98
Bosnia and Herzegovina,2011,NR,PER_CNV,NAT,15670.0
Bosnia and Herzegovina,2011,NR,PER_PRSC,NAT,21178.0
Bosnia and Herzegovina,2011,NR,PER_SUSP,NAT,
Bosnia and Herzegovina,2011,P_HTHAB,PER_CNV,NAT,407.73
Bosnia and Herzegovina,2011,P_HTHAB,PER_PRSC,NAT,551.05
Bosnia and Herzegovina,2011,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2012,NR,PER_CNV,NAT,17803.0
Bosnia and Herzegovina,2012,NR,PER_PRSC,NAT,21538.0
Bosnia and Herzegovina,2012,NR,PER_SUSP,NAT,
Bosnia and Herzegovina,2012,P_HTHAB,PER_CNV,NAT,463.71
Bosnia and Herzegovina,2012,P_HTHAB,PER_PRSC,NAT,560.99
Bosnia and Herzegovina,2012,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2013,NR,PER_CNV,NAT,18974.0
Bosnia and Herzegovina,2013,NR,PER_PRSC,NAT,20230.0
Bosnia and Herzegovina,2013,NR,PER_SUSP,NAT,519.0
Bosnia and Herzegovina,2013,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2013,P_HTHAB,PER_PRSC,NAT,
Bosnia and Herzegovina,2013,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2014,NR,PER_CNV,NAT,
Bosnia and Herzegovina,2014,NR,PER_PRSC,NAT,20287.0
Bosnia and Herzegovina,2014,NR,PER_SUSP,NAT,
Bosnia and Herzegovina,2014,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2014,P_HTHAB,PER_PRSC,NAT,
Bosnia and Herzegovina,2014,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2015,NR,PER_CNV,NAT,
Bosnia and Herzegovina,2015,NR,PER_PRSC,NAT,
Bosnia and Herzegovina,2015,NR,PER_SUSP,NAT,275.0
Bosnia and Herzegovina,2015,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2015,P_HTHAB,PER_PRSC,NAT,
Bosnia and Herzegovina,2015,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2016,NR,PER_CNV,NAT,
Bosnia and Herzegovina,2016,NR,PER_PRSC,NAT,
Bosnia and Herzegovina,2016,NR,PER_SUSP,NAT,292.0
Bosnia and Herzegovina,2016,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2016,P_HTHAB,PER_PRSC,NAT,
Bosnia and Herzegovina,2016,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2017,NR,PER_CNV,NAT,
Bosnia and Herzegovina,2017,NR,PER_PRSC,NAT,
Bosnia and Herzegovina,2017,NR,PER_SUSP,NAT,
Bosnia and Herzegovina,2017,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2017,P_HTHAB,PER_PRSC,NAT,
Bosnia and Herzegovina,2017,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2018,NR,PER_CNV,NAT,
Bosnia and Herzegovina,2018,NR,PER_PRSC,NAT,
Bosnia and Herzegovina,2018,NR,PER_SUSP,NAT,562.0
Bosnia and Herzegovina,2018,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2018,P_HTHAB,PER_PRSC,NAT,
Bosnia and Herzegovina,2018,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2019,NR,PER_CNV,NAT,
Bosnia and Herzegovina,2019,NR,PER_PRSC,NAT,
Bosnia and Herzegovina,2019,NR,PER_SUSP,NAT,11830.0
Bosnia and Herzegovina,2019,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2019,P_HTHAB,PER_PRSC,NAT,
Bosnia and Herzegovina,2019,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2020,NR,PER_CNV,NAT,
Bosnia and Herzegovina,2020,NR,PER_PRSC,NAT,
Bosnia and Herzegovina,2020,NR,PER_SUSP,NAT,17856.0
Bosnia and Herzegovina,2020,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2020,P_HTHAB,PER_PRSC,NAT,
Bosnia and Herzegovina,2020,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2021,NR,PER_CNV,NAT,
Bosnia and Herzegovina,2021,NR,PER_PRSC,NAT,
Bosnia and Herzegovina,2021,NR,PER_SUSP,NAT,18741.0
Bosnia and Herzegovina,2021,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2021,P_HTHAB,PER_PRSC,NAT,
Bosnia and Herzegovina,2021,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2022,NR,PER_CNV,NAT,
Bosnia and Herzegovina,2022,NR,PER_PRSC,NAT,
Bosnia and Herzegovina,2022,NR,PER_SUSP,NAT,17899.0
Bosnia and Herzegovina,2022,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2022,P_HTHAB,PER_PRSC,NAT,
Bosnia and Herzegovina,2022,P_HTHAB,PER_SUSP,NAT,
Bosnia and Herzegovina,2023,NR,PER_CNV,NAT,
Bosnia and Herzegovina,2023,NR,PER_PRSC,NAT,
Bosnia and Herzegovina,2023,NR,PER_SUSP,NAT,18297.0
Bosnia and Herzegovina,2023,P_HTHAB,PER_CNV,NAT,
Bosnia and Herzegovina,2023,P_HTHAB,PER_PRSC,NAT,
Bosnia and Herzegovina,2023,P_HTHAB,PER_SUSP,NAT,
Bulgaria,2008,NR,PER_CNV,NAT,35234.0
Bulgaria,2008,NR,PER_PRSC,NAT,
Bulgaria,2008,NR,PER_SUSP,NAT,54120.0
Bulgaria,2008,P_HTHAB,PER_CNV,NAT,468.66
Bulgaria,2008,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2008,P_HTHAB,PER_SUSP,NAT,719.87
Bulgaria,2009,NR,PER_CNV,NAT,39848.0
Bulgaria,2009,NR,PER_PRSC,NAT,
Bulgaria,2009,NR,PER_SUSP,NAT,54103.0
Bulgaria,2009,P_HTHAB,PER_CNV,NAT,533.65
Bulgaria,2009,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2009,P_HTHAB,PER_SUSP,NAT,724.55
Bulgaria,2010,NR,PER_CNV,NAT,36784.0
Bulgaria,2010,NR,PER_PRSC,NAT,
Bulgaria,2010,NR,PER_SUSP,NAT,57465.0
Bulgaria,2010,P_HTHAB,PER_CNV,NAT,495.62
Bulgaria,2010,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2010,P_HTHAB,PER_SUSP,NAT,774.28
Bulgaria,2011,NR,PER_CNV,NAT,39434.0
Bulgaria,2011,NR,PER_PRSC,NAT,
Bulgaria,2011,NR,PER_SUSP,NAT,49772.0
Bulgaria,2011,P_HTHAB,PER_CNV,NAT,535.1
Bulgaria,2011,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2011,P_HTHAB,PER_SUSP,NAT,675.38
Bulgaria,2012,NR,PER_CNV,NAT,36065.0
Bulgaria,2012,NR,PER_PRSC,NAT,
Bulgaria,2012,NR,PER_SUSP,NAT,44128.0
Bulgaria,2012,P_HTHAB,PER_CNV,NAT,492.21
Bulgaria,2012,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2012,P_HTHAB,PER_SUSP,NAT,602.25
Bulgaria,2013,NR,PER_CNV,NAT,30649.0
Bulgaria,2013,NR,PER_PRSC,NAT,
Bulgaria,2013,NR,PER_SUSP,NAT,41741.0
Bulgaria,2013,P_HTHAB,PER_CNV,NAT,420.74
Bulgaria,2013,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2013,P_HTHAB,PER_SUSP,NAT,573.01
Bulgaria,2014,NR,PER_CNV,NAT,26998.0
Bulgaria,2014,NR,PER_PRSC,NAT,
Bulgaria,2014,NR,PER_SUSP,NAT,3337.0
Bulgaria,2014,P_HTHAB,PER_CNV,NAT,372.61
Bulgaria,2014,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2014,P_HTHAB,PER_SUSP,NAT,46.06
Bulgaria,2015,NR,PER_CNV,NAT,24516.0
Bulgaria,2015,NR,PER_PRSC,NAT,
Bulgaria,2015,NR,PER_SUSP,NAT,50207.0
Bulgaria,2015,P_HTHAB,PER_CNV,NAT,340.4
Bulgaria,2015,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2015,P_HTHAB,PER_SUSP,NAT,697.11
Bulgaria,2016,NR,PER_CNV,NAT,26020.0
Bulgaria,2016,NR,PER_PRSC,NAT,
Bulgaria,2016,NR,PER_SUSP,NAT,50781.0
Bulgaria,2016,P_HTHAB,PER_CNV,NAT,363.72
Bulgaria,2016,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2016,P_HTHAB,PER_SUSP,NAT,709.85
Bulgaria,2017,NR,PER_CNV,NAT,24335.0
Bulgaria,2017,NR,PER_PRSC,NAT,
Bulgaria,2017,NR,PER_SUSP,NAT,48785.0
Bulgaria,2017,P_HTHAB,PER_CNV,NAT,342.66
Bulgaria,2017,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2017,P_HTHAB,PER_SUSP,NAT,686.93
Bulgaria,2018,NR,PER_CNV,NAT,22762.0
Bulgaria,2018,NR,PER_PRSC,NAT,
Bulgaria,2018,NR,PER_SUSP,NAT,46935.0
Bulgaria,2018,P_HTHAB,PER_CNV,NAT,322.86
Bulgaria,2018,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2018,P_HTHAB,PER_SUSP,NAT,665.74
Bulgaria,2019,NR,PER_CNV,NAT,22212.0
Bulgaria,2019,NR,PER_PRSC,NAT,
Bulgaria,2019,NR,PER_SUSP,NAT,44869.0
Bulgaria,2019,P_HTHAB,PER_CNV,NAT,317.31
Bulgaria,2019,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2019,P_HTHAB,PER_SUSP,NAT,640.98
Bulgaria,2020,NR,PER_CNV,NAT,20878.0
Bulgaria,2020,NR,PER_PRSC,NAT,
Bulgaria,2020,NR,PER_SUSP,NAT,42947.0
Bulgaria,2020,P_HTHAB,PER_CNV,NAT,300.34
Bulgaria,2020,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2020,P_HTHAB,PER_SUSP,NAT,617.81
Bulgaria,2021,NR,PER_CNV,NAT,22255.0
Bulgaria,2021,NR,PER_PRSC,NAT,
Bulgaria,2021,NR,PER_SUSP,NAT,42324.0
Bulgaria,2021,P_HTHAB,PER_CNV,NAT,321.76
Bulgaria,2021,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2021,P_HTHAB,PER_SUSP,NAT,611.92
Bulgaria,2022,NR,PER_CNV,NAT,21532.0
Bulgaria,2022,NR,PER_PRSC,NAT,
Bulgaria,2022,NR,PER_SUSP,NAT,42852.0
Bulgaria,2022,P_HTHAB,PER_CNV,NAT,332.16
Bulgaria,2022,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2022,P_HTHAB,PER_SUSP,NAT,661.04
Bulgaria,2023,NR,PER_CNV,NAT,20731.0
Bulgaria,2023,NR,PER_PRSC,NAT,
Bulgaria,2023,NR,PER_SUSP,NAT,43996.0
Bulgaria,2023,P_HTHAB,PER_CNV,NAT,321.53
Bulgaria,2023,P_HTHAB,PER_PRSC,NAT,
Bulgaria,2023,P_HTHAB,PER_SUSP,NAT,682.35
Croatia,2008,NR,PER_CNV,NAT,23675.0
Croatia,2008,NR,PER_PRSC,NAT,
Croatia,2008,NR,PER_SUSP,NAT,28715.0
Croatia,2008,P_HTHAB,PER_CNV,NAT,549.05
Croatia,2008,P_HTHAB,PER_PRSC,NAT,
Croatia,2008,P_HTHAB,PER_SUSP,NAT,665.94
Croatia,2009,NR,PER_CNV,NAT,25040.0
Croatia,2009,NR,PER_PRSC,NAT,
Croatia,2009,NR,PER_SUSP,NAT,29569.0
Croatia,2009,P_HTHAB,PER_CNV,NAT,581.0
Croatia,2009,P_HTHAB,PER_PRSC,NAT,
Croatia,2009,P_HTHAB,PER_SUSP,NAT,686.09
Croatia,2010,NR,PER_CNV,NAT,
Croatia,2010,NR,PER_PRSC,NAT,
Croatia,2010,NR,PER_SUSP,NAT,28605.0
Croatia,2010,P_HTHAB,PER_CNV,NAT,
Croatia,2010,P_HTHAB,PER_PRSC,NAT,
Croatia,2010,P_HTHAB,PER_SUSP,NAT,664.79
Croatia,2011,NR,PER_CNV,NAT,22893.0
Croatia,2011,NR,PER_PRSC,NAT,
Croatia,2011,NR,PER_SUSP,NAT,28210.0
Croatia,2011,P_HTHAB,PER_CNV,NAT,533.65
Croatia,2011,P_HTHAB,PER_PRSC,NAT,
Croatia,2011,P_HTHAB,PER_SUSP,NAT,657.6
Croatia,2012,NR,PER_CNV,NAT,20320.0
Croatia,2012,NR,PER_PRSC,NAT,
Croatia,2012,NR,PER_SUSP,NAT,25131.0
Croatia,2012,P_HTHAB,PER_CNV,NAT,475.21
Croatia,2012,P_HTHAB,PER_PRSC,NAT,
Croatia,2012,P_HTHAB,PER_SUSP,NAT,587.72
Croatia,2013,NR,PER_CNV,NAT,16495.0
Croatia,2013,NR,PER_PRSC,NAT,
Croatia,2013,NR,PER_SUSP,NAT,21350.0
Croatia,2013,P_HTHAB,PER_CNV,NAT,387.01
Croatia,2013,P_HTHAB,PER_PRSC,NAT,
Croatia,2013,P_HTHAB,PER_SUSP,NAT,500.92
Croatia,2014,NR,PER_CNV,NAT,14829.0
Croatia,2014,NR,PER_PRSC,NAT,1923.0
Croatia,2014,NR,PER_SUSP,NAT,19050.0
Croatia,2014,P_HTHAB,PER_CNV,NAT,349.18
Croatia,2014,P_HTHAB,PER_PRSC,NAT,45.28
Croatia,2014,P_HTHAB,PER_SUSP,NAT,448.57
Croatia,2015,NR,PER_CNV,NAT,12535.0
Croatia,2015,NR,PER_PRSC,NAT,1713.0
Croatia,2015,NR,PER_SUSP,NAT,18722.0
Croatia,2015,P_HTHAB,PER_CNV,NAT,296.66
Croatia,2015,P_HTHAB,PER_PRSC,NAT,40.54
Croatia,2015,P_HTHAB,PER_SUSP,NAT,443.09
Croatia,2016,NR,PER_CNV,NAT,13350.0
Croatia,2016,NR,PER_PRSC,NAT,1494.0
Croatia,2016,NR,PER_SUSP,NAT,17749.0
Croatia,2016,P_HTHAB,PER_CNV,NAT,318.56
Croatia,2016,P_HTHAB,PER_PRSC,NAT,35.65
Croatia,2016,P_HTHAB,PER_SUSP,NAT,423.54
Croatia,2017,NR,PER_CNV,NAT,11933.0
Croatia,2017,NR,PER_PRSC,NAT,1561.0
Croatia,2017,NR,PER_SUSP,NAT,16671.0
Croatia,2017,P_HTHAB,PER_CNV,NAT,287.25
Croatia,2017,P_HTHAB,PER_PRSC,NAT,37.58
Croatia,2017,P_HTHAB,PER_SUSP,NAT,401.3
Croatia,2018,NR,PER_CNV,NAT,11647.0
Croatia,2018,NR,PER_PRSC,NAT,1185.0
Croatia,2018,NR,PER_SUSP,NAT,15627.0
Croatia,2018,P_HTHAB,PER_CNV,NAT,283.69
Croatia,2018,P_HTHAB,PER_PRSC,NAT,28.86
Croatia,2018,P_HTHAB,PER_SUSP,NAT,380.64
Croatia,2019,NR,PER_CNV,NAT,12522.0
Croatia,2019,NR,PER_PRSC,NAT,1192.0
Croatia,2019,NR,PER_SUSP,NAT,17106.0
Croatia,2019,P_HTHAB,PER_CNV,NAT,307.19
Croatia,2019,P_HTHAB,PER_PRSC,NAT,29.24
Croatia,2019,P_HTHAB,PER_SUSP,NAT,419.65
Croatia,2020,NR,PER_CNV,NAT,11233.0
Croatia,2020,NR,PER_PRSC,NAT,1060.0
Croatia,2020,NR,PER_SUSP,NAT,17396.0
Croatia,2020,P_HTHAB,PER_CNV,NAT,276.8
Croatia,2020,P_HTHAB,PER_PRSC,NAT,26.12
Croatia,2020,P_HTHAB,PER_SUSP,NAT,428.67
Croatia,2021,NR,PER_CNV,NAT,11789.0
Croatia,2021,NR,PER_PRSC,NAT,984.0
Croatia,2021,NR,PER_SUSP,NAT,18408.0
Croatia,2021,P_HTHAB,PER_CNV,NAT,292.07
Croatia,2021,P_HTHAB,PER_PRSC,NAT,24.38
Croatia,2021,P_HTHAB,PER_SUSP,NAT,456.06
Croatia,2022,NR,PER_CNV,NAT,11738.0
Croatia,2022,NR,PER_PRSC,NAT,1049.0
Croatia,2022,NR,PER_SUSP,NAT,18797.0
Croatia,2022,P_HTHAB,PER_CNV,NAT,303.91
Croatia,2022,P_HTHAB,PER_PRSC,NAT,27.16
Croatia,2022,P_HTHAB,PER_SUSP,NAT,486.68
Croatia,2023,NR,PER_CNV,NAT,10628.0
Croatia,2023,NR,PER_PRSC,NAT,1087.0
Croatia,2023,NR,PER_SUSP,NAT,19681.0
Croatia,2023,P_HTHAB,PER_CNV,NAT,275.99
Croatia,2023,P_HTHAB,PER_PRSC,NAT,28.23
Croatia,2023,P_HTHAB,PER_SUSP,NAT,511.08
Cyprus,2008,NR,PER_CNV,NAT,
Cyprus,2008,NR,PER_PRSC,NAT,
Cyprus,2008,NR,PER_SUSP,NAT,
Cyprus,2008,P_HTHAB,PER_CNV,NAT,
Cyprus,2008,P_HTHAB,PER_PRSC,NAT,
Cyprus,2008,P_HTHAB,PER_SUSP,NAT,
Cyprus,2009,NR,PER_CNV,NAT,
Cyprus,2009,NR,PER_PRSC,NAT,
Cyprus,2009,NR,PER_SUSP,NAT,
Cyprus,2009,P_HTHAB,PER_CNV,NAT,
Cyprus,2009,P_HTHAB,PER_PRSC,NAT,
Cyprus,2009,P_HTHAB,PER_SUSP,NAT,
Cyprus,2010,NR,PER_CNV,NAT,
Cyprus,2010,NR,PER_PRSC,NAT,
Cyprus,2010,NR,PER_SUSP,NAT,
Cyprus,2010,P_HTHAB,PER_CNV,NAT,
Cyprus,2010,P_HTHAB,PER_PRSC,NAT,
Cyprus,2010,P_HTHAB,PER_SUSP,NAT,
Cyprus,2011,NR,PER_CNV,NAT,
Cyprus,2011,NR,PER_PRSC,NAT,
Cyprus,2011,NR,PER_SUSP,NAT,
Cyprus,2011,P_HTHAB,PER_CNV,NAT,
Cyprus,2011,P_HTHAB,PER_PRSC,NAT,
Cyprus,2011,P_HTHAB,PER_SUSP,NAT,
Cyprus,2012,NR,PER_CNV,NAT,
Cyprus,2012,NR,PER_PRSC,NAT,
Cyprus,2012,NR,PER_SUSP,NAT,
Cyprus,2012,P_HTHAB,PER_CNV,NAT,
Cyprus,2012,P_HTHAB,PER_PRSC,NAT,
Cyprus,2012,P_HTHAB,PER_SUSP,NAT,
Cyprus,2013,NR,PER_CNV,NAT,
Cyprus,2013,NR,PER_PRSC,NAT,
Cyprus,2013,NR,PER_SUSP,NAT,
Cyprus,2013,P_HTHAB,PER_CNV,NAT,
Cyprus,2013,P_HTHAB,PER_PRSC,NAT,
Cyprus,2013,P_HTHAB,PER_SUSP,NAT,
Cyprus,2014,NR,PER_CNV,NAT,
Cyprus,2014,NR,PER_PRSC,NAT,
Cyprus,2014,NR,PER_SUSP,NAT,
Cyprus,2014,P_HTHAB,PER_CNV,NAT,
Cyprus,2014,P_HTHAB,PER_PRSC,NAT,
Cyprus,2014,P_HTHAB,PER_SUSP,NAT,
Cyprus,2015,NR,PER_CNV,NAT,
Cyprus,2015,NR,PER_PRSC,NAT,
Cyprus,2015,NR,PER_SUSP,NAT,
Cyprus,2015,P_HTHAB,PER_CNV,NAT,
Cyprus,2015,P_HTHAB,PER_PRSC,NAT,
Cyprus,2015,P_HTHAB,PER_SUSP,NAT,
Cyprus,2016,NR,PER_CNV,NAT,
Cyprus,2016,NR,PER_PRSC,NAT,
Cyprus,2016,NR,PER_SUSP,NAT,
Cyprus,2016,P_HTHAB,PER_CNV,NAT,
Cyprus,2016,P_HTHAB,PER_PRSC,NAT,
Cyprus,2016,P_HTHAB,PER_SUSP,NAT,
Cyprus,2017,NR,PER_CNV,NAT,
Cyprus,2017,NR,PER_PRSC,NAT,
Cyprus,2017,NR,PER_SUSP,NAT,
Cyprus,2017,P_HTHAB,PER_CNV,NAT,
Cyprus,2017,P_HTHAB,PER_PRSC,NAT,
Cyprus,2017,P_HTHAB,PER_SUSP,NAT,
Cyprus,2018,NR,PER_CNV,NAT,
Cyprus,2018,NR,PER_PRSC,NAT,
Cyprus,2018,NR,PER_SUSP,NAT,
Cyprus,2018,P_HTHAB,PER_CNV,NAT,
Cyprus,2018,P_HTHAB,PER_PRSC,NAT,
Cyprus,2018,P_HTHAB,PER_SUSP,NAT,
Cyprus,2019,NR,PER_CNV,NAT,
Cyprus,2019,NR,PER_PRSC,NAT,
Cyprus,2019,NR,PER_SUSP,NAT,
Cyprus,2019,P_HTHAB,PER_CNV,NAT,
Cyprus,2019,P_HTHAB,PER_PRSC,NAT,
Cyprus,2019,P_HTHAB,PER_SUSP,NAT,
Cyprus,2020,NR,PER_CNV,NAT,
